image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
test_0139,0.000000,0.000061,0.000122,0.008179,0.015137,0.007446,0.004578,0.002869,0.001587,0.001770,0.002319,0.001953,0.001282,0.001465,0.001648,0.002808,0.008179,0.030029,0.063049,0.219604,0.334473,0.187317,0.063416,0.026184,0.008728,0.001160,0.000732,0.000916,0.001160,0.001343,0.000244,0.000244,0.000000,0.000061,0.000061,0.007263,0.014587,0.009888,0.005188,0.003784,0.002502,0.002197,0.002197,0.002014,0.001953,0.002319,0.001770,0.004700,0.014099,0.191528,0.297424,0.221252,0.126587,0.041565,0.021240,0.021606,0.003784,0.000305,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.002319,0.000366,0.000427,0.006104,0.011475,0.010376,0.004517,0.003296,0.003967,0.037781,0.163147,0.181152,0.097778,0.055237,0.030701,0.033203,0.031555,0.033203,0.027954,0.039124,0.039673,0.038025,0.040283,0.043945,0.018127,0.018372,0.018677,0.007141,0.002014,0.000061,0.000000,0.000000
test_0140,0.010376,0.008606,0.008606,0.008728,0.008484,0.007935,0.009155,0.008545,0.009644,0.013794,0.023560,0.034058,0.052795,0.079285,0.091431,0.108398,0.131958,0.156860,0.096558,0.027771,0.022522,0.018311,0.014771,0.007446,0.006226,0.005493,0.004211,0.002747,0.004089,0.005066,0.004578,0.007996,0.003906,0.002625,0.002869,0.004150,0.003967,0.004822,0.007019,0.010254,0.020264,0.039185,0.052673,0.069763,0.079102,0.088196,0.093750,0.119568,0.137207,0.107727,0.039612,0.023010,0.020996,0.015137,0.010681,0.007080,0.005920,0.002930,0.002991,0.002625,0.003601,0.003784,0.004150,0.010437,0.002502,0.001892,0.001953,0.002686,0.007141,0.009460,0.020203,0.029419,0.040710,0.052307,0.056335,0.057373,0.081787,0.091492,0.112610,0.132263,0.116882,0.057190,0.023560,0.022034,0.017822,0.013367,0.008240,0.006104,0.004639,0.002808,0.002686,0.002563,0.003296,0.003479,0.004211,0.010986
test_0141,0.078186,0.035461,0.024170,0.012756,0.034363,0.037903,0.025146,0.018188,0.014038,0.015991,0.019836,0.027527,0.019531,0.013977,0.013489,0.011230,0.011353,0.008606,0.007996,0.007141,0.005920,0.005615,0.006104,0.005188,0.005005,0.005432,0.010864,0.109802,0.157532,0.036194,0.028687,0.186768,0.029419,0.038513,0.035034,0.023987,0.016479,0.010193,0.010742,0.020569,0.053772,0.049744,0.030579,0.019836,0.018494,0.016052,0.014221,0.011230,0.013855,0.009583,0.008118,0.007690,0.006897,0.006409,0.007568,0.007080,0.006775,0.007446,0.121277,0.135315,0.041199,0.028320,0.070129,0.123474,0.004395,0.015198,0.043579,0.026062,0.023254,0.018188,0.014893,0.014099,0.035461,0.066040,0.037476,0.027954,0.018005,0.017517,0.016052,0.013977,0.012390,0.008789,0.010315,0.009583,0.009460,0.007507,0.009155,0.007690,0.011169,0.109070,0.151062,0.038635,0.023438,0.027039,0.108459,0.064087
test_0142,0.007446,0.020203,0.026611,0.025391,0.038147,0.048523,0.035400,0.041138,0.054321,0.042236,0.055664,0.051636,0.041748,0.041138,0.034485,0.029236,0.027954,0.033997,0.047729,0.044128,0.034790,0.030701,0.027161,0.022156,0.017212,0.016235,0.014954,0.016418,0.014771,0.015930,0.014465,0.028076,0.008911,0.028625,0.026123,0.036072,0.045044,0.050781,0.038757,0.038330,0.056396,0.041626,0.038269,0.045227,0.046082,0.042847,0.046448,0.064209,0.076538,0.044922,0.033569,0.024170,0.020020,0.019287,0.016663,0.014648,0.013428,0.012390,0.009949,0.009277,0.007202,0.010803,0.011780,0.021606,0.287720,0.093506,0.069519,0.053406,0.048157,0.051086,0.040161,0.034851,0.047791,0.035339,0.029419,0.025391,0.018433,0.014771,0.013000,0.011963,0.009949,0.009399,0.007629,0.009583,0.008667,0.008850,0.008606,0.006592,0.005005,0.003845,0.005127,0.005615,0.005920,0.006958,0.009338,0.014404
test_0143,0.000305,0.000854,0.008240,0.023010,0.042419,0.048645,0.047546,0.041687,0.034912,0.036438,0.040283,0.037231,0.040894,0.039124,0.042297,0.042969,0.047424,0.051514,0.055054,0.061401,0.062317,0.048157,0.036499,0.027466,0.018127,0.009277,0.007324,0.006958,0.007935,0.007507,0.007935,0.018250,0.000183,0.000366,0.002991,0.010376,0.030823,0.050537,0.052551,0.053040,0.048584,0.044617,0.046570,0.046021,0.044128,0.046143,0.043823,0.048462,0.051514,0.060059,0.063660,0.061401,0.063782,0.048523,0.028625,0.015381,0.008789,0.007629,0.007324,0.005432,0.005432,0.003052,0.000183,0.000000,0.002930,0.023010,0.061951,0.088013,0.087891,0.079956,0.075195,0.066467,0.055115,0.055481,0.055481,0.051880,0.051025,0.051453,0.054077,0.050232,0.037415,0.023193,0.017578,0.007629,0.002319,0.000854,0.000488,0.000366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0144,0.000122,0.000549,0.001648,0.005005,0.006470,0.008301,0.009705,0.015808,0.017151,0.017944,0.018738,0.019165,0.018433,0.020935,0.022095,0.022339,0.023499,0.023560,0.022339,0.026611,0.023438,0.022339,0.024658,0.025208,0.026306,0.026733,0.020386,0.121826,0.327881,0.080139,0.000671,0.000000,0.000488,0.002075,0.004456,0.008057,0.009644,0.013306,0.020874,0.021729,0.021301,0.019958,0.022461,0.024414,0.023804,0.025391,0.024170,0.023682,0.024231,0.026062,0.022827,0.023560,0.021851,0.023560,0.025940,0.020569,0.015808,0.011047,0.035339,0.222473,0.258728,0.002197,0.000000,0.000000,0.003235,0.009827,0.014893,0.022034,0.022644,0.026428,0.027283,0.024963,0.029114,0.026245,0.025879,0.023499,0.024597,0.025818,0.023926,0.022034,0.019409,0.021729,0.022644,0.020203,0.015869,0.013489,0.009705,0.006470,0.004150,0.003784,0.119629,0.287659,0.101990,0.000854,0.000000,0.000000
test_0145,0.000000,0.000000,0.000000,0.000122,0.000061,0.000549,0.002502,0.002869,0.003540,0.004517,0.005554,0.006348,0.007141,0.005798,0.005432,0.006775,0.005798,0.008179,0.009155,0.010376,0.013184,0.015991,0.036621,0.529297,0.232544,0.029602,0.015015,0.013245,0.010620,0.010681,0.006653,0.001831,0.000000,0.000000,0.000000,0.000000,0.000122,0.000549,0.001404,0.002991,0.004395,0.004395,0.005066,0.005981,0.008240,0.006714,0.006531,0.006958,0.005859,0.006409,0.007690,0.009583,0.013794,0.015381,0.020264,0.017151,0.016663,0.016968,0.015015,0.016541,0.402893,0.357666,0.021423,0.003357,0.007812,0.005188,0.004944,0.005676,0.006958,0.007263,0.008484,0.010315,0.011719,0.012573,0.011841,0.011414,0.012329,0.010193,0.009338,0.010010,0.009888,0.010742,0.009277,0.007996,0.006470,0.005737,0.006348,0.006042,0.005798,0.004944,0.005493,0.005310,0.005676,0.005432,0.006836,0.751953
test_0146,0.001343,0.004700,0.005920,0.006836,0.007568,0.011169,0.017700,0.031921,0.057434,0.068970,0.067993,0.085022,0.076538,0.087463,0.079712,0.070251,0.064270,0.054749,0.050049,0.036804,0.027039,0.027954,0.019043,0.011719,0.008362,0.007690,0.006226,0.004089,0.000732,0.000366,0.000366,0.000000,0.000854,0.021973,0.022644,0.018250,0.014099,0.014709,0.020874,0.031982,0.057800,0.064819,0.062622,0.076416,0.069885,0.081665,0.070251,0.063965,0.059387,0.049500,0.043823,0.035095,0.025269,0.026794,0.019836,0.014160,0.009338,0.006531,0.007202,0.006531,0.002625,0.000427,0.000610,0.000061,0.020874,0.025574,0.019348,0.014221,0.014404,0.020996,0.036804,0.055298,0.056152,0.054871,0.062683,0.065125,0.070496,0.070374,0.061401,0.052490,0.053833,0.041992,0.040833,0.034302,0.023193,0.022827,0.024353,0.016052,0.011414,0.007446,0.006592,0.007568,0.005859,0.001648,0.000549,0.000427
test_0147,0.000000,0.000122,0.000061,0.000427,0.000427,0.001343,0.003540,0.006470,0.009521,0.022644,0.053589,0.083923,0.090088,0.115967,0.183044,0.141113,0.102356,0.070740,0.040894,0.018555,0.016785,0.013000,0.008850,0.007812,0.003113,0.002869,0.001038,0.000244,0.000488,0.000488,0.000427,0.000061,0.000000,0.000000,0.000183,0.000427,0.000793,0.002136,0.006287,0.009705,0.016357,0.027954,0.056763,0.098816,0.122864,0.118042,0.145020,0.144043,0.110107,0.052673,0.027832,0.014832,0.013611,0.011292,0.007263,0.005432,0.003418,0.002075,0.001038,0.000854,0.000122,0.000061,0.000000,0.000000,0.036926,0.011963,0.019714,0.018250,0.016113,0.037231,0.130920,0.133179,0.135986,0.100098,0.078613,0.078491,0.083801,0.053162,0.029053,0.014099,0.007385,0.005371,0.003784,0.002747,0.001038,0.001221,0.000671,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0148,0.000122,0.003113,0.007629,0.014404,0.033142,0.051392,0.045044,0.037048,0.043884,0.032715,0.024109,0.033936,0.051453,0.064453,0.078491,0.087769,0.119690,0.045776,0.027039,0.021606,0.021057,0.020203,0.016357,0.011963,0.012085,0.010010,0.011292,0.021973,0.018860,0.017944,0.011719,0.003723,0.000183,0.001953,0.003540,0.003479,0.007080,0.008606,0.012512,0.016418,0.040222,0.065186,0.054688,0.050842,0.050903,0.056091,0.071350,0.093262,0.105225,0.131592,0.053528,0.026489,0.019592,0.015015,0.010498,0.009644,0.008667,0.006531,0.006958,0.009949,0.013550,0.015503,0.017151,0.013794,0.024719,0.044800,0.042725,0.035278,0.047302,0.034485,0.032471,0.031555,0.031982,0.027954,0.031738,0.036194,0.044800,0.048767,0.067566,0.068909,0.072571,0.086365,0.052795,0.016541,0.011047,0.010803,0.009155,0.007019,0.005371,0.004822,0.004822,0.004761,0.006226,0.009277,0.016296,0.030884
test_0149,0.000000,0.000610,0.005066,0.023254,0.052795,0.084290,0.075806,0.058899,0.044312,0.036316,0.036560,0.034973,0.034119,0.032471,0.032532,0.031006,0.031677,0.030945,0.032104,0.035706,0.032349,0.028870,0.026855,0.022461,0.021606,0.021545,0.034851,0.022522,0.011292,0.009766,0.011536,0.042908,0.000000,0.000000,0.000244,0.004456,0.011414,0.020386,0.040649,0.063477,0.090637,0.082031,0.065857,0.054688,0.049988,0.044250,0.041016,0.041992,0.037964,0.036438,0.034851,0.032776,0.039490,0.044006,0.023743,0.022278,0.021179,0.020325,0.020935,0.017212,0.010803,0.006287,0.005554,0.015076,0.014771,0.015320,0.036560,0.072937,0.098755,0.106995,0.090088,0.073425,0.060059,0.051758,0.045898,0.045776,0.045959,0.038025,0.036072,0.034302,0.033691,0.035583,0.025513,0.011963,0.005920,0.005371,0.003174,0.003235,0.001587,0.001648,0.001587,0.000916,0.000854,0.000549,0.000610,0.001099
test_0150,0.000000,0.000977,0.010071,0.008118,0.008423,0.011963,0.012146,0.012573,0.013062,0.017639,0.010010,0.006775,0.005798,0.005615,0.006775,0.011719,0.030762,0.060303,0.115906,0.179993,0.163940,0.103455,0.077332,0.034607,0.015625,0.008850,0.006287,0.005188,0.005554,0.004578,0.005859,0.040100,0.044250,0.034912,0.024597,0.017334,0.012024,0.011475,0.009399,0.010071,0.009094,0.008972,0.009827,0.009094,0.009216,0.010132,0.007263,0.008545,0.014160,0.056946,0.113342,0.205505,0.194092,0.118530,0.044067,0.014404,0.002625,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.070435,0.031311,0.019165,0.017395,0.015076,0.014832,0.015991,0.011902,0.009033,0.009033,0.027405,0.063232,0.108337,0.152405,0.164551,0.123779,0.087158,0.039673,0.015991,0.002502,0.000427,0.000061,0.000122,0.000061,0.000061,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0151,0.014954,0.002686,0.003845,0.009766,0.013916,0.014526,0.010925,0.008850,0.007507,0.008545,0.009033,0.014587,0.014587,0.014954,0.013855,0.019226,0.026001,0.038086,0.047302,0.100281,0.162354,0.196289,0.104858,0.071655,0.055786,0.002502,0.002441,0.002014,0.001587,0.001282,0.001343,0.004456,0.014282,0.002686,0.004028,0.009583,0.014221,0.014160,0.010132,0.007202,0.007568,0.005432,0.008606,0.009033,0.008484,0.008057,0.007751,0.010010,0.012817,0.029602,0.049438,0.067871,0.115479,0.077881,0.065247,0.084900,0.112854,0.173950,0.051575,0.007141,0.001648,0.001709,0.001587,0.005066,0.036194,0.008057,0.014160,0.012817,0.011047,0.016357,0.019897,0.017944,0.011658,0.013916,0.012329,0.010925,0.010925,0.009338,0.010010,0.009949,0.011292,0.013184,0.025818,0.034546,0.050232,0.076172,0.134094,0.129944,0.146729,0.065369,0.046753,0.033142,0.003052,0.000854,0.000488,0.002808
test_0152,0.000488,0.009094,0.017151,0.008911,0.006958,0.014343,0.070801,0.305969,0.337646,0.032532,0.016052,0.014771,0.018860,0.016907,0.015686,0.016296,0.015625,0.010376,0.009583,0.008667,0.006104,0.006531,0.005920,0.005493,0.005005,0.003784,0.004395,0.004700,0.003235,0.002563,0.002441,0.003113,0.000244,0.004944,0.018372,0.009583,0.008545,0.010315,0.012024,0.012268,0.015076,0.016846,0.020020,0.037964,0.124512,0.360718,0.240540,0.017578,0.012939,0.009399,0.007751,0.006470,0.006226,0.005737,0.004578,0.004700,0.004456,0.004028,0.003662,0.004578,0.005737,0.002747,0.002991,0.004456,0.001648,0.011597,0.021790,0.015442,0.014282,0.015198,0.018127,0.016357,0.014648,0.013916,0.013672,0.013184,0.010925,0.008789,0.012817,0.035583,0.115234,0.329163,0.249634,0.010376,0.005188,0.005615,0.004822,0.005188,0.005127,0.005737,0.003662,0.004517,0.006653,0.003784,0.002930,0.004395
test_0153,0.000061,0.000305,0.001892,0.001343,0.001831,0.004456,0.004883,0.007202,0.028687,0.067566,0.049683,0.024658,0.020386,0.020569,0.028381,0.032227,0.038147,0.041077,0.034729,0.048218,0.088806,0.155579,0.180420,0.077026,0.028748,0.010437,0.001465,0.000793,0.000305,0.000061,0.000061,0.000000,0.000000,0.000305,0.002136,0.005676,0.006165,0.017517,0.080750,0.061707,0.029480,0.025818,0.025574,0.026978,0.030273,0.033447,0.028015,0.028076,0.035034,0.049561,0.068604,0.108154,0.160522,0.103821,0.039307,0.022156,0.009216,0.001526,0.000061,0.000061,0.000061,0.000000,0.000000,0.000000,0.077820,0.025513,0.128174,0.043884,0.025818,0.024231,0.024292,0.024475,0.026672,0.026123,0.038513,0.046753,0.094543,0.179260,0.109741,0.057617,0.020691,0.010986,0.009949,0.003662,0.000549,0.000183,0.000244,0.000183,0.000000,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0154,0.003052,0.000732,0.001343,0.006836,0.016296,0.023193,0.020630,0.021790,0.020203,0.022461,0.029419,0.031738,0.041077,0.058105,0.079590,0.094421,0.096191,0.074219,0.038696,0.023193,0.016235,0.013916,0.010681,0.005554,0.004883,0.004211,0.004517,0.019897,0.022583,0.016907,0.021118,0.156311,0.003113,0.000916,0.000427,0.000854,0.003784,0.011414,0.017273,0.018494,0.018127,0.022949,0.037109,0.054321,0.094604,0.120850,0.120300,0.095276,0.049194,0.022522,0.018555,0.013794,0.011169,0.008301,0.005493,0.005188,0.004150,0.003906,0.005188,0.020691,0.022339,0.018005,0.021851,0.149841,0.003357,0.000916,0.002686,0.006592,0.010986,0.011902,0.018799,0.034424,0.064331,0.084534,0.098816,0.102051,0.104248,0.068542,0.045166,0.022888,0.014648,0.013611,0.010193,0.007202,0.010498,0.008362,0.004822,0.003784,0.004517,0.004944,0.005920,0.021729,0.025757,0.022888,0.022705,0.138184
test_0155,0.000000,0.000000,0.000061,0.001282,0.009094,0.009338,0.005554,0.005371,0.005981,0.007019,0.007812,0.009399,0.010132,0.019958,0.016846,0.012695,0.009521,0.008301,0.007690,0.005920,0.005371,0.005188,0.004395,0.003479,0.043152,0.095215,0.139587,0.144897,0.087769,0.134094,0.125244,0.059631,0.000000,0.000000,0.000061,0.001953,0.012756,0.006409,0.004761,0.003418,0.005737,0.004639,0.005371,0.007812,0.008728,0.009155,0.017761,0.017761,0.014343,0.009827,0.010376,0.008179,0.005310,0.005432,0.004272,0.003601,0.007568,0.133118,0.081482,0.158081,0.200073,0.143188,0.091003,0.017822,0.000000,0.000000,0.000183,0.009033,0.012512,0.005676,0.005310,0.008423,0.011963,0.013184,0.017761,0.018433,0.015198,0.010498,0.008057,0.006714,0.006042,0.004639,0.003845,0.003723,0.004150,0.002808,0.002563,0.005615,0.098511,0.095825,0.063843,0.140320,0.235779,0.126038,0.061584,0.001770
test_0156,0.011780,0.009583,0.010803,0.016113,0.022400,0.033020,0.035034,0.040771,0.037659,0.037231,0.040771,0.037720,0.036194,0.034302,0.034058,0.036499,0.036133,0.031189,0.032166,0.028198,0.021179,0.016113,0.012512,0.011353,0.012390,0.019287,0.029480,0.036133,0.046326,0.073120,0.079590,0.040894,0.002686,0.008789,0.012207,0.012878,0.016113,0.016907,0.025513,0.032043,0.032532,0.033142,0.030945,0.032410,0.033875,0.034119,0.033447,0.032898,0.029236,0.031067,0.032471,0.033020,0.036194,0.034790,0.037781,0.032959,0.024353,0.019287,0.024658,0.032593,0.037231,0.072205,0.078125,0.053528,0.001526,0.002197,0.010559,0.026733,0.031555,0.042725,0.052368,0.067566,0.067139,0.060852,0.053589,0.049072,0.043762,0.033813,0.027710,0.024414,0.019958,0.013550,0.012939,0.010254,0.008362,0.006531,0.005920,0.010071,0.014099,0.020813,0.030823,0.030212,0.053467,0.072815,0.068604,0.026001
test_0157,0.000000,0.000244,0.001221,0.006165,0.011475,0.013855,0.021484,0.040405,0.419922,0.107178,0.047852,0.040466,0.032410,0.029785,0.027222,0.025574,0.022827,0.021240,0.019836,0.020020,0.016479,0.015808,0.015076,0.013733,0.012451,0.009583,0.004211,0.002319,0.000854,0.000244,0.000061,0.000000,0.000000,0.000061,0.000183,0.000916,0.002991,0.008545,0.015259,0.018494,0.024048,0.031555,0.034729,0.038513,0.039734,0.046448,0.074524,0.449402,0.075256,0.031372,0.027222,0.021545,0.018494,0.014526,0.010925,0.008728,0.004395,0.001587,0.000488,0.000000,0.000061,0.000000,0.000000,0.000000,0.045837,0.040527,0.034363,0.030212,0.032288,0.031067,0.030579,0.029236,0.028137,0.025940,0.024353,0.022644,0.019836,0.017761,0.018250,0.016785,0.015320,0.014587,0.016174,0.018005,0.018677,0.021057,0.088684,0.318054,0.035400,0.005432,0.000732,0.000061,0.000000,0.000000,0.000000,0.000000
test_0158,0.008423,0.003662,0.005066,0.015320,0.018311,0.018921,0.019409,0.027405,0.025818,0.026001,0.025024,0.030273,0.036438,0.040894,0.041504,0.052917,0.052856,0.064819,0.070251,0.052734,0.044922,0.035034,0.035095,0.030823,0.033813,0.029785,0.022217,0.022583,0.020630,0.051025,0.036072,0.001953,0.047485,0.049622,0.047302,0.036865,0.037476,0.042603,0.044312,0.054321,0.057861,0.070618,0.078979,0.085754,0.082092,0.058472,0.042969,0.030823,0.025818,0.018311,0.019897,0.018555,0.015137,0.012817,0.011047,0.007568,0.002136,0.000854,0.000305,0.000000,0.000000,0.000000,0.000000,0.000000,0.166321,0.090393,0.067505,0.069946,0.065125,0.072388,0.066101,0.083984,0.074524,0.054565,0.036072,0.026489,0.019531,0.016602,0.015320,0.015320,0.016052,0.012146,0.009888,0.008484,0.007629,0.004089,0.001465,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0159,0.000000,0.000183,0.000488,0.001526,0.006714,0.096313,0.100708,0.100037,0.072754,0.077820,0.096680,0.077515,0.060913,0.054749,0.039917,0.026245,0.018433,0.016968,0.016907,0.017334,0.015686,0.011658,0.012451,0.012756,0.010620,0.009766,0.010803,0.008972,0.006470,0.005066,0.006714,0.006836,0.000183,0.000366,0.001221,0.003113,0.006897,0.102356,0.110046,0.113159,0.086853,0.100159,0.099365,0.077759,0.058899,0.039795,0.024048,0.020752,0.015869,0.016846,0.016052,0.014099,0.012085,0.011963,0.010376,0.008240,0.010193,0.008362,0.007202,0.005493,0.004944,0.004639,0.004272,0.004395,0.004272,0.102966,0.142639,0.085754,0.088562,0.105103,0.109192,0.077332,0.049194,0.042542,0.025696,0.019409,0.015198,0.015442,0.014099,0.012695,0.010071,0.008850,0.007263,0.007385,0.007446,0.007507,0.007263,0.005859,0.006226,0.003723,0.003845,0.003418,0.003174,0.002258,0.002991,0.002625
test_0160,0.000000,0.000000,0.000061,0.000000,0.001099,0.004395,0.006348,0.007019,0.006409,0.007385,0.009155,0.019836,0.047058,0.086060,0.110291,0.164795,0.252075,0.173279,0.039307,0.022217,0.012939,0.009155,0.005432,0.003296,0.003357,0.002380,0.002319,0.001465,0.001587,0.000854,0.000305,0.000122,0.000000,0.000000,0.000061,0.000610,0.002808,0.005981,0.007080,0.008301,0.007751,0.009766,0.017456,0.043396,0.080994,0.104736,0.112915,0.095154,0.090393,0.101562,0.154114,0.107178,0.037903,0.006592,0.002686,0.001160,0.000549,0.000366,0.000244,0.000061,0.000061,0.000122,0.000000,0.000000,0.017456,0.005005,0.006226,0.008972,0.010437,0.012329,0.030334,0.054016,0.069519,0.081787,0.073853,0.059265,0.051331,0.049316,0.048035,0.039246,0.032837,0.031311,0.032776,0.044617,0.069153,0.073792,0.049377,0.043640,0.004883,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
test_0161,0.000000,0.000000,0.000000,0.000000,0.000061,0.000061,0.000549,0.000549,0.001648,0.005127,0.010986,0.017273,0.017334,0.016724,0.015320,0.013000,0.010925,0.013733,0.015442,0.013062,0.014099,0.013916,0.016541,0.018555,0.019592,0.022400,0.018982,0.019470,0.018372,0.029236,0.580078,0.076965,0.000000,0.000000,0.000000,0.000122,0.000183,0.000977,0.001404,0.003845,0.011597,0.019104,0.020203,0.018799,0.014648,0.015320,0.017212,0.016479,0.015625,0.014771,0.014954,0.018311,0.018860,0.019470,0.019226,0.016968,0.011047,0.011169,0.008728,0.009827,0.008057,0.031555,0.573608,0.067932,0.006287,0.007080,0.009216,0.013062,0.011658,0.014771,0.019348,0.024841,0.022095,0.018982,0.015930,0.015137,0.011719,0.012390,0.013306,0.009705,0.010803,0.010925,0.010803,0.008972,0.008545,0.007446,0.007996,0.007751,0.006042,0.006226,0.005737,0.006653,0.006653,0.050232,0.551758,0.067932
test_0162,0.000061,0.000061,0.000061,0.000488,0.001221,0.002441,0.002136,0.002930,0.003418,0.004761,0.007568,0.010925,0.177246,0.181580,0.095642,0.103149,0.145569,0.060303,0.032349,0.030090,0.050842,0.020325,0.015991,0.014221,0.010986,0.008240,0.006836,0.003845,0.003479,0.002747,0.000427,0.000061,0.000061,0.000488,0.001160,0.002136,0.001770,0.003296,0.002686,0.004211,0.005432,0.007812,0.011475,0.016357,0.021606,0.022095,0.025452,0.023132,0.020691,0.020813,0.019653,0.021057,0.029114,0.048889,0.294678,0.159546,0.068420,0.087463,0.072205,0.002014,0.002563,0.003540,0.000183,0.000000,0.002258,0.002869,0.003662,0.003784,0.004517,0.007690,0.009399,0.019226,0.025452,0.028992,0.037964,0.093567,0.113708,0.262817,0.090210,0.084106,0.151489,0.030029,0.009338,0.006897,0.005493,0.003906,0.001770,0.000427,0.000305,0.000122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
